0.00000000E+00 -4.261726
0.50505051E-02 -4.178849
0.10101010E-01 -3.735337
0.15151515E-01 -2.742564
0.20202020E-01 -1.406933
0.25252525E-01 0.020025
0.30303030E-01 1.480103
0.35353535E-01 2.705711
0.40404040E-01 3.172872
0.45454545E-01 2.826523
0.50505051E-01 2.495703
0.55555556E-01 3.223618
0.60606061E-01 5.227205
0.65656566E-01 7.779888
0.70707071E-01 10.059729
0.75757576E-01 11.642204
0.80808081E-01 12.104062
0.85858586E-01 10.820935
0.90909091E-01 7.614958
0.95959596E-01 3.257558
0.10101010E+00 -1.048833
0.10606061E+00 -4.552708
0.11111111E+00 -7.242906
0.11616162E+00 -9.497748
0.12121212E+00 -11.471664
0.12626263E+00 -12.681359
0.13131313E+00 -12.345016
0.13636364E+00 -10.252150
0.14141414E+00 -7.055877
0.14646465E+00 -3.634104
0.15151515E+00 -0.437357
0.15656566E+00 2.490843
0.16161616E+00 5.124730
0.16666667E+00 7.272027
0.17171717E+00 8.750223
0.17676768E+00 9.623366
0.18181818E+00 10.166552
0.18686869E+00 10.577089
0.19191919E+00 10.809798
0.19696970E+00 10.815620
0.20202020E+00 10.808486
0.20707071E+00 11.052181
0.21212121E+00 11.525803
0.21717172E+00 12.062858
0.22222222E+00 12.656056
0.22727273E+00 13.389327
0.23232323E+00 14.208657
0.23737374E+00 14.915930
0.24242424E+00 15.302390
0.24747475E+00 15.253720
0.25252525E+00 14.818276
0.25757576E+00 14.196267
0.26262626E+00 13.620302
0.26767677E+00 13.224349
0.27272727E+00 13.006059
0.27777778E+00 12.867615
0.28282828E+00 12.661874
0.28787879E+00 12.235781
0.29292929E+00 11.499080
0.29797980E+00 10.511217
0.30303030E+00 9.528874
0.30808081E+00 8.881044
0.31313131E+00 8.665236
0.31818182E+00 8.609336
0.32323232E+00 8.354258
0.32828283E+00 7.806605
0.33333333E+00 7.104379
0.33838384E+00 6.359327
0.34343434E+00 5.614500
0.34848485E+00 5.001751
0.35353535E+00 4.739412
0.35858586E+00 4.877514
0.36363636E+00 5.124653
0.36868687E+00 5.046062
0.37373737E+00 4.437487
0.37878788E+00 3.456961
0.38383838E+00 2.451323
0.38888889E+00 1.749297
0.39393939E+00 1.557591
0.39898990E+00 1.876405
0.40404040E+00 2.445113
0.40909091E+00 2.873270
0.41414141E+00 2.931903
0.41919192E+00 2.707993
0.42424242E+00 2.444575
0.42929293E+00 2.282473
0.43434343E+00 2.211467
0.43939394E+00 2.214064
0.44444444E+00 2.343362
0.44949495E+00 2.626443
0.45454545E+00 2.952191
0.45959596E+00 3.125778
0.46464646E+00 3.048237
0.46969697E+00 2.806442
0.47474747E+00 2.563494
0.47979798E+00 2.383656
0.48484848E+00 2.204612
0.48989899E+00 1.979979
0.49494949E+00 1.781332
0.50000000E+00 1.708436
